alias,checkpoint,step,next_step,x,y,inner_loss_mean,inner_loss_delta_mean,read_loss_mean,read_loss_delta_mean,example_count
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.5,-2.0,193.7816162109375,29.94769287109375,0.0024784898851066828,0.002463697688654065,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.0,-2.0,187.21624755859375,23.382339477539062,0.0008329397533088923,0.0008181477314792573,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.5,-2.0,180.95103454589844,17.11712074279785,0.0002701187040656805,0.00025532665313221514,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.0,-2.0,174.97837829589844,11.144469261169434,8.891371544450521e-05,7.412167906295508e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-0.5,-2.0,169.2952117919922,5.461309432983398,3.147794268443249e-05,1.668590266490355e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.0,-2.0,163.9022979736328,0.06840705871582031,1.2753666851494927e-05,-2.0383711216709344e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.5,-2.0,158.8019561767578,-5.031955242156982,6.128939730842831e-06,-8.663099833938759e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.0,-2.0,153.99339294433594,-9.840523719787598,3.4420215797581477e-06,-1.1350017302902415e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.5,-2.0,149.47230529785156,-14.36159896850586,2.1581231521849986e-06,-1.2633914593607187e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.0,-2.0,145.2311553955078,-18.602766036987305,1.4602866258428548e-06,-1.333175168838352e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.5,-2.0,141.2565155029297,-22.5773868560791,1.0480360970177571e-06,-1.3744002899329644e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,3.0,-2.0,137.53236389160156,-26.30156898498535,7.897559157754586e-07,-1.4002282114233822e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-3.0,-1.5,200.6085205078125,36.77461624145508,0.006914990488439798,0.006900198757648468,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.5,-1.5,193.74119567871094,29.90729522705078,0.002564378082752228,0.00254958588629961,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.0,-1.5,187.1783905029297,23.344459533691406,0.0008649543742649257,0.0008501622942276299,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.5,-1.5,180.91566467285156,17.081777572631836,0.000281178712612018,0.00026638666167855263,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.0,-1.5,174.9454345703125,11.111529350280762,9.265173139283434e-05,7.78596950112842e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-0.5,-1.5,169.2644500732422,5.430539608001709,3.276572169852443e-05,1.7973683497984894e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.0,-1.5,163.87339782714844,0.03948529437184334,1.3230371223471593e-05,-1.5616673181284568e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.5,-1.5,158.77464294433594,-5.059258937835693,6.32014643997536e-06,-8.471892215311527e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.0,-1.5,153.96739196777344,-9.866509437561035,3.528937668306753e-06,-1.1263101441727486e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.5,-1.5,149.44741821289062,-14.386481285095215,2.205307055191952e-06,-1.2586732736963313e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.0,-1.5,145.20700073242188,-18.626909255981445,1.48512060604844e-06,-1.330691793555161e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.5,-1.5,141.2332305908203,-22.600671768188477,1.0604532008073875e-06,-1.3731584658671636e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,3.0,-1.5,137.5104217529297,-26.32347869873047,7.922392342152307e-07,-1.399979828420328e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-3.0,-1.0,200.573974609375,36.740055084228516,0.007115911692380905,0.007101119030267,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.5,-1.0,193.70849609375,29.874595642089844,0.0026524823624640703,0.0026376901660114527,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.0,-1.0,187.1480712890625,23.314178466796875,0.000897896068636328,0.000883104105014354,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.5,-1.0,180.887939453125,17.054033279418945,0.0002925943408627063,0.0002778023190330714,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.0,-1.0,174.9201202392578,11.086219787597656,9.652288281358778e-05,8.173083915608004e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-0.5,-1.0,169.24134826660156,5.4074387550354,3.411300349398516e-05,1.9320965293445624e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.0,-1.0,163.85240173339844,0.018486658111214638,1.3724446944252122e-05,-1.0675909152269014e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.5,-1.0,158.7554473876953,-5.0784430503845215,6.523769570776494e-06,-8.268269084510393e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.0,-1.0,153.94981384277344,-9.884108543395996,3.620820280048065e-06,-1.1171218829986174e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.5,-1.0,149.43109130859375,-14.402815818786621,2.2475239802588476e-06,-1.2544514902401716e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.0,-1.0,145.1917724609375,-18.64213752746582,1.5124381889108918e-06,-1.3279600352689158e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.5,-1.0,141.21925354003906,-22.614648818969727,1.0728704182838555e-06,-1.3719168237003032e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,3.0,-1.0,137.49818420410156,-26.335723876953125,7.996895874384791e-07,-1.399234952259576e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-3.0,-0.5,200.5469512939453,36.713050842285156,0.0073209223337471485,0.007306130137294531,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.5,-0.5,193.6833038330078,29.84940528869629,0.0027427675668150187,0.0027279758360236883,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.0,-0.5,187.12538146972656,23.291479110717773,0.0009317923686467111,0.0009170002886094153,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.5,-0.5,180.8677215576172,17.033809661865234,0.00030438497196882963,0.0002895929501391947,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.0,-0.5,174.90240478515625,11.068490028381348,0.0001005395024549216,8.574747334932908e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-0.5,-0.5,169.22596740722656,5.392065048217773,3.551482586772181e-05,2.072278584819287e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.0,-0.5,163.8392333984375,0.0053278603591024876,1.4248314982978627e-05,-5.437240702121926e-07,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.5,-0.5,158.74436950683594,-5.089548110961914,6.742291589034721e-06,-8.049747520999517e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.0,-0.5,153.94053649902344,-9.893378257751465,3.725119995579007e-06,-1.1066919796576258e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.5,-0.5,149.4234161376953,-14.41048812866211,2.299674861205858e-06,-1.2492363566707354e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.0,-0.5,145.18545532226562,-18.648452758789062,1.539755544399668e-06,-1.3252283679321408e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.5,-0.5,141.21444702148438,-22.619461059570312,1.0877710110435146e-06,-1.3704267075809184e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,3.0,-0.5,137.4955291748047,-26.3383846282959,8.046565085351176e-07,-1.3987381862534676e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-3.0,0.0,200.527587890625,36.69367599487305,0.0075301919132471085,0.0075153992511332035,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.5,0.0,193.66575622558594,29.831850051879883,0.002835292601957917,0.002820500871166587,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-2.0,0.0,187.11016845703125,23.276262283325195,0.000966654799412936,0.000951862835790962,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.5,0.0,180.85498046875,17.021074295043945,0.0003165573871228844,0.0003017653652932495,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-1.0,0.0,174.8922119140625,11.058319091796875,0.00010470402776263654,8.991199865704402e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-0.5,0.0,169.21826171875,5.384347438812256,3.696620115078986e-05,2.2174159312271513e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.0,0.0,163.8339080810547,0.0,1.4792039110034239e-05,0.0,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,0.5,0.0,158.7412872314453,-5.092637538909912,6.9707457441836596e-06,-7.821293365850579e-06,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.0,0.0,153.93955993652344,-9.894351959228516,3.831902631645789e-06,-1.0960136023641098e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,1.5,0.0,149.42428588867188,-14.409621238708496,2.359276095376117e-06,-1.243276255991077e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.0,0.0,145.18800354003906,-18.645906448364258,1.567073013575282e-06,-1.3224965186964255e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,2.5,0.0,141.21885681152344,-22.61503791809082,1.107638581743231e-06,-1.3684400073543657e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,3.0,0.0,137.5023956298828,-26.331499099731445,8.12106861758366e-07,-1.3979931281937752e-05,12
lipschitz-s144,/cephfs/home/mkairov/gradim/energy_shaping/runs/mix-N8-K2V2-V62_1M/energygradmem_llama_L4H4D256_mem8_K2_ilr0.4_energy_lip0.003_L5_grad_second_stepalign0.1_iread0.1_bs_64_lr_1e-04_b10.9_b20.98_fp32_init_plateau/run_2/checkpoint-166000,2,4,-3.0,0.5,200.51580810546875,36.681880950927734,0.0077437348663806915,0.007728942204266787,12
